orig_index,raw_name,disambiguated_entity,disambiguated_entity_id
2176,jawad al bidhani,jawad al bidhani,2311025230
2177,jay bhattacharya,jay bhattacharya,1864795521
2178,jay butler,jay c butler,1739595003
2179,jay c butler,jay c butler,1739595003
2180,jay cook,jay cook,2874897656
2181,jay gordon,jay gordon,4189086721
2182,jay inslee,jay inslee,677658978
2183,jay maddock,jay maddock,1190206005
2184,jay powell,jerome powell,1018695175
2185,jay ritter,jay ritter,3401379334
2186,jay timmons,jay timmons,2092820975
2187,jay varkey,jay varkey,806058663
2189,jayaprakash muliyil,jayaprakash muliyil,662871624
2190,jayashankar swaminathan,jayashankar swaminathan,2584874779
2191,jayme coffman,jamye coffman,1426538833
2192,jayme deerwester cdc,jayme deerwester cdc,628357657
2193,jayson lusk,jayson lusk,3080512021
2194,jazmin vargas,jazmin vargas,197712835
2195,jazmyn bradford,jazmyn bradford,671223667
2196,jb pritzker,jb pritzker,1059716043
2197,jean chin,jean chin,460750778
2198,jean christophe lagier,jean christophe lagier,2831776266
2199,jean cohen,jean cohen,351755200
2200,jean francois delfraissy,jean francois delfraissy,2708524691
2202,jean paul mira,jean paul mira,2851032033
2203,jean paul rodrigue,jean paul rodrigue,1420618172
2204,jean twenge,jean twenge,3518322985
2205,jeanette nesheiwat,jeanette nesheiwat,4239712278
2206,jeanette young,jeannette young,3152117931
2207,jeanine pirro,jeanine pirro,1471013695
2208,jeanne marrazzo,jeanne marrazzo,2111309441
2209,jeanne noble,jeanne noble,12501745
2210,jeanne sheffield,jeanne sheffield,474790167
2211,jeannette young,jeannette young,3152117931
2212,jeannie hopland,jeannie hopland,3124548036
2213,jeff bezos,jeff bezos,3911774952
2214,jeff colyer,jeff colyer,3517335781
2215,jeff coyler,jeff colyer,3517335781
2216,jeff duchin,jeffrey duchin,2857277559
2217,jeff elder,jeff elder,3042899573
2218,jeff goad,jeff goad,2089579211
2219,jeff hersh,jeff hersh,1522995280
2220,jeff kingston,jeff kingston,1482607739
2221,jeff kosseff,jeff kosseff,3691935483
2222,jeff kwong,jeff kwong,1753457219
2223,jeff landry,jeff landry,1608009273
2224,jeff levin scherz,jeff levin scherz,2681959538
2225,jeff nelken,jeff nelken,2149148286
2226,jeff pash,jeff pash,1390594945
2227,jeff reading,jeff reading,3060729316
2228,jeff sherman,jeff sherman,222119349
2229,jeff watson,jeff watson,324055682
2230,jeffery hess,jeffery hess,3996408256
2231,jeffery taubenberger,jeffery taubenberger,359429867
2232,jeffress,jeffress,4165172892
2233,jeffrey bergstrand,jeffrey bergstrand,2239706986
2234,jeffrey d klausner,jeffrey d klausner,2244909318
2235,jeffrey ditkoff,jeffrey ditkoff,2268402015
2236,jeffrey duchin,jeffrey duchin,2857277559
2237,jeffrey edleson,jeffrey edleson,3616700293
2238,jeffrey engel,jeffrey engel,825507443
2239,jeffrey fagan,jeffrey fagan,1846591813
2240,jeffrey flier,jeffrey flier,2013190578
2241,jeffrey frankel,jeffrey frankel,3875193710
2242,jeffrey gold,jeffrey gold,1990083611
2243,jeffrey henderson,jeffrey p henderson,327843832
2244,jeffrey hyman,jeffrey hyman,580660199
2245,jeffrey kahn,jeffrey kahn,728355682
2246,jeffrey levi,jeffrey levi,2313183637
2247,jeffrey liker,jeffrey liker,86697573
2248,jeffrey martin,jeffrey martin,1750817642
2249,jeffrey mccall,jeffrey mccall,2173670217
2250,jeffrey p henderson,jeffrey p henderson,327843832
2251,jeffrey pfeffer,jeffrey pfeffer,3623465278
2252,jeffrey sachs,jeffrey sachs,3440940296
2253,jeffrey samet,jeffrey samet,2044961489
2254,jeffrey shaman,jeffrey shaman,2079944273
2255,jeffrey shulman,jeffrey shulman,926830107
2256,jeffrey smith,jeffrey v smith,3298223934
2257,jeffrey sonnenfeld,jeffrey sonnenfeld,3333110839
2258,jeffrey toobin,jeffrey toobin,3568845630
2259,jeffrey townsend,jeffrey townsend,2214431331
2260,jeffrey v smith,jeffrey v smith,3298223934
2261,jeffrey woods,jeffrey woods,3494969804
2262,jen bacani mckenney,jen bacani mckenney,1952350075
2263,jen naparstek klein,jen naparstek klein,1176383263
2264,jena lee,jena lee,2316105812
2265,jennie wilson,jennie wilson,515854660
2266,jennifer ashton,jennifer ashton,4258180956
2267,jennifer avegno,jennifer avegno,802114252
2268,jennifer cassidy,jennifer cassidy,3954917179
2269,jennifer clyburn reed,jennifer clyburn reed,674304771
2270,jennifer coates,jennifer coates,1367496909
2271,jennifer cole,jennifer cole,1345286597
2272,jennifer dowd,jennifer dowd,2566544563
2273,jennifer dragonette,jennifer dragonette,3224255694
2274,jennifer fisher,jennifer fisher,3278078295
2275,jennifer hanrahan,jennifer hanrahan,3326552358
2276,jennifer hanscom,jennifer hanscom,190671458
2277,jennifer haythe,jennifer haythe,2772971284
2278,jennifer horney,jennifer horney,1031585145
2279,jennifer layden,jennifer layden,3546793452
2280,jennifer lighter,jennifer lighter,3714392657
2281,jennifer lo,jennifer lo,3364320868
2282,jennifer m chacon,jennifer m chacon,1589905876
2283,jennifer mammen,jennifer mammen,3874261214
2284,jennifer mccoy,jennifer mccoy,3579238817
2285,jennifer mcquiston,jennifer mcquiston,2989008664
2286,jennifer nuzzo,jennifer nuzzo,519491909
2287,jennifer prah ruger,jennifer prah ruger,3922865400
2288,jennifer radin,jennifer radin,4286586101
2289,jennifer reid,jennifer reid,4136816561
2290,jennifer rohn,jennifer rohn,2502457928
2291,jennifer scarlett,jennifer scarlett,3591237671
2292,jennifer smith,jennifer smith,3977149016
2293,jennifer sullivan,jennifer sullivan,989950922
2294,jennifer toller erausquin,jennifer toller erausquin,3675334624
2295,jennifer tong,jennifer tong,2035314813
2296,jennifer vines,jennifer vines,989844556
2298,jennifer wegmann,jennifer wegmann,3409422483
2299,jenny abthorpe,jenny abthorpe,1710412059
2300,jenny atas,jenny atas,2962892196
2301,jenny davidson,jenny davidson,3612734567
2302,jenny harrell,jenny harrell,330218618
2303,jenny harries,jenny harries,1924537602
2304,jenny mikakos,jenny mikakos,3875217238
2305,jenny radesky,jenny radesky,1357931177
2306,jeong ok hyun,jeong ok hyun,3080287755
2307,jerald combs,jerald combs,1463849193
2308,jeremy adler,jeremy adler,1798527540
2309,jeremy alder,jeremy alder,2697600105
2310,jeremy beitler,jeremy beitler,681987541
2311,jeremy blackburn,jeremy blackburn,2784445706
2312,jeremy brown,jeremy brown,768249332
2313,jeremy diamond,jeremy diamond,792694060
2314,jeremy farrar,jeremy farrar,778434352
2315,jeremy faust,jeremy samuel faust,3084643079
2316,jeremy hunt,jeremy hunt,1397567295
2317,jeremy kress,jeremy kress,3890537129
2318,jeremy levin,jeremy levin,791893796
2319,jeremy m kahn,jeremy m kahn,2198867786
2320,jeremy mcanulty,jeremy mcanulty,1747682680
2321,jeremy samuel faust,jeremy samuel faust,3084643079
2322,jeremy schefers,jeremy schefers,1259773529
2323,jeremy siegel,jeremy siegel,3830044776
2324,jerne shapiro,jerne shapiro,823832610
2325,jerome adams,jerome m adams,239897052
2326,jerome favre,jerome favre,1928476428
2327,jerome leis,jerome leis,3298931518
2328,jerome m adams,jerome m adams,239897052
2329,jerome powell,jerome powell,1018695175
2330,jerry brown,jerry brown,2293381861
2331,jerry falwell jr,jerry falwell jr,2382221596
2332,jerry klein,jerry klein,513522091
2333,jerry m zuckerman,jerry m zuckerman,4199251079
2334,jerry moran,jerry moran,2744001935
2335,jesi kim,jesi kim,311804904
2336,jesse greenberg,jesse greenberg,1223703253
2337,jesse l goodman,jesse l goodman,1182687735
2338,jesse rothstein,jesse rothstein,1000904211
2339,jessica berg,jessica berg,3358011156
2340,jessica gold,jessica gold,2044368116
2341,jessica griffin,jessica griffin,2766010297
2342,jessica justman,jessica justman,1337359847
2343,jessica krant,jessica krant,1056949012
2344,jessica levinson,jessica levinson,909601218
2345,jessica madden,jessica madden,2067812842
2346,jessie gaeta,jessie gaeta,2826615552
2347,jesus silva herzog,jesus silva herzog,17467046
2349,ji il tark,ji il tark,831868798
2351,jiang xueqing,jiang xueqing,2053486307
2352,jie feng,jie feng,930071819
2353,jih feh cheng,jih feh cheng,4003492199
2355,jill baumgartner,jill baumgartner,1168508505
2356,jill biden,jill biden,3824959764
2357,jill horowitz,jill horowitz,3149819683
2358,jill schlesinger,jill schlesinger,3517848075
2360,jim acosta,jim acosta,1688900742
2361,jim angel,james angel,1896791301
2362,jim blacka,jim blacka,2740158231
2363,jim chung,jim chung,1852283392
2364,jim cramer,jim cramer,2814086534
2365,jim down,jim down,1798234723
2366,jim dunn,jim dunn,1424235975
2367,jim luke,jim luke,70076743
2368,jim malatras,jim malatras,1352429390
2369,jim sciutto,jim sciutto,2480357132
2370,jim thomas,jim thomas,1840611218
2371,jim waldo,jim waldo,108589304
2372,jim webb,jim webb,719785861
2373,jim wright,jim wright,1716643979
2374,jin dong yan,jin dong yan,2051592131
2375,jin dongyan,jin dong yan,2051592131
2376,jinfeng zhou,jinfeng zhou,3033611197
2377,jinlene chan,jinlene chan,1143301324
2378,jinny jeong,jinny jeong,3179753653
2379,jinzi wu,jinzi wu,2489717339
2380,jiro yamaguchi,jiro yamaguchi,3172699822
2381,jk rowling,jk rowling,3515507804
2382,jo mcintosh,jo mcintosh,118578590
2383,jo potuto,jo potuto,2600351947
2385,joacim rocklov,joacim rocklov,3619413159
2386,joan bevelaqua,joan bevelaqua,3224362945
2387,joan cook,joan cook,3699323902
2388,joan wittig,joan wittig,2014456996
2389,joanna joiner,joanna joiner,1013026017
2390,joanna morrell,joanna morrell,4286052987
2391,joanne katzman,joanne katzman,181063615
2392,joanne medhurst,joanne medhurst,1279721709
2393,joanne spetz,joanne spetz,3988751962
2394,joaquin morante,joaquin morante,50578083
2396,jodie dionne odom,jodie dionne odom,3770600741
2397,jody rich,jody rich,509460987
2398,joe amon,joe amon,4044686616
2399,joe biden,joe biden,1424447736
2400,joe bresee,joe bresee,3682212341
2401,joe chang,joe chang,2479145846
2402,joe concha,joe concha,1947425125
2403,joe cunningham,joe cunningham,2396876651
2404,joe exotic,joe exotic,1831068268
2405,joe favorito,joe favorito,2964420107
2406,joe kalt,joe kalt,1962440982
2407,joe kvedar,joe kvedar,3018199028
2408,joe lockhart,joe lockhart,707040624
2409,joe lowery,joe lowery,193480372
2410,joe osborne,joe osborne,3930251312
2411,joe risser,joe risser,2432078785
2412,joe rogan,joe rogan,3207439757
2413,joe schwarcz,joe schwarcz,1809670118
2414,joe schwieterman,joe schwieterman,4217429073
2415,joel breman,joel breman,581372854
2416,joel f farley,joel f farley,3673143669
2417,joel goldstein,joel goldstein,3833180446
2418,joel kaplan,joel kaplan,2843509065
2419,joel miller,joel miller,2366377710
2420,joel n myers,joel n myers,2569308995
2421,joel rosenberg,joel rosenberg,2366340542
2422,johan giesecke,johan giesecke,3233097483
2423,johan van hoof,johan van hoof,2933478905
2426,john allen paulos,john allen paulos,1829814732
2427,john ashton,john ashton,864600727
2428,john b murphy,john b murphy,1069621060
2429,john barrasso,john barrasso,3484118075
2430,john baugh,john baugh,2069005611
2431,john bel edwards,john bel edwards,2388142237
2432,john bell,john bell,672622622
2433,john bessler,john bessler,796589485
2434,john binder,john binder,2568945814
2435,john braden,john braden,2296792471
2436,john bradley,john bradley,2188044447
2437,john brooks,john brooks,3405811079
2438,john brownstein,john brownstein,2987718311
2439,john callahan,john callahan,276297406
2440,john campbell,john campbell,2711217432
2441,john carlin,john carlin,3130528946
2442,john caskey,john caskey,4254396580
2443,john chisholm,john chisholm,3169658892
2444,john clifford,john clifford,1131813767
2445,john coffee,john coffee,131629795
2447,john crozier,john crozier,1825437664
2448,john cuddihy,john cuddihy,734195353
2449,john curtin,john curtin,2741452154
2450,john dearing,john dearing,3727460994
2451,john dougill,john dougill,101785643
2452,john dwyer,john dwyer,1838176317
2453,john e schwarz,john e schwarz,2328263940
2454,john edmunds,john edmunds,3565266914
2455,john epstein,jonathan epstein,2290990738
2456,john fritze birx,john fritze birx,3205613601
2457,john g trump,john g trump,442256124
2458,john garamendi,john garamendi,3334176397
2459,john gerrard,john gerrard,2712243534
2460,john glendinning,john glendinning,1556874100
2461,john graves,john graves,3841617012
2462,john hansman,john hansman,4059978098
2463,john harry smith,john harry smith,2094433159
2464,john hellerstedt,john hellerstedt,1793731383
2465,john hick,john hick,2598491520
2468,john howard,john howard,382174599
2469,john huber,john huber,1401425254
2470,john hussman,john hussman,2747001553
2471,john inazu,john inazu,2148837392
2472,john ioannidis,john ioannidis,3718144182
2473,john john impellizzeri,john john impellizzeri,4122330712
2474,john lipham,john lipham,2589170284
2475,john logan,john logan,4287545473
2476,john lowe,john lowe,2673783926
2477,john lynch,john lynch,3900775321
2478,john mackenzie,john mackenzie,465959099
2479,john manly,john manly,1154546646
2480,john mathews,john mathews,3602442492
2481,john matthews,john mathews,3602442492
2482,john mcbride,john mcbride,1540083161
2483,john mccrank,john mccrank,594502261
2486,john morley,john morley,1129050549
2487,john muyskens,john muyskens,3669754513
2488,john newton,john newton,2691353346
2489,john nicholls,john nicholls,3390930686
2490,john nkengasong,john nkengasong,3073219668
2491,john o neill,john o neill,91378196
2492,john oldham,john oldham,1897904448
2493,john oxford,john oxford,3727826517
2494,john p kress,john p kress,167248965
2495,john palmer,john palmer,3325974608
2496,john prescott,john prescott,625962006
2497,john puskas,john puskas,3115964257
2498,john r balmes,john r balmes,1505552497
2499,john ratcliffe,john ratcliffe,2370749540
2500,john redd,john redd,1731892927
2501,john reed,john reed,1159919096
2502,john roberts,john roberts,3197551684
2503,john schwarz,john e schwarz,2328263940
2504,john shiver,john shiver,153003520
2505,john snow,john snow,1866184240
2506,john sprankling,john sprankling,1045423400
2507,john steinbrecher,john steinbrecher,1301018934
2508,john stern,john stern,3476764765
2509,john swartzberg,john swartzberg,3042640713
2510,john taylor,john taylor,2245871949
2511,john thune,john thune,3821385976
2512,john torres,john torres,4213738852
2513,john tory,john tory,1539362266
2514,john trump,john g trump,442256124
2515,john wakefield,john wakefield,2267379466
2516,john wald,john wald,3825812870
2518,john weisz,john weisz,891250337
2519,john williams,john williams,3273588364
2520,john wilson,john wilson,2092051511
2521,john xxiii,pope john xxiii,40186978
2522,john yoo,john yoo,2418919305
2523,john zeanchock,john zeanchock,3918762311
2524,johncornyn,johncornyn,308893229
2527,johnson roberson,johnson roberson,850362031
2528,joia crear perry,joia crear perry,2628553773
2529,joleen aguon,joleen aguon,1294690213
2531,jolion mcgreevy,jolion mcgreevy,3873103960
2532,jon bennett,jon bennett,2125879526
2533,jon chol jin,jon chol jin,3542499615
2534,jon cohen,jon cohen,2045301647
2535,jon epstein,jonathan epstein,2290990738
2536,jon garon,jon garon,2921421244
2537,jon karl,jon karl,2683344912
2538,jon lapook,jon lapook,4187886963
2539,jon michaels,jon michaels,3259712879
2540,jon peters,jon peters,2091819237
2541,jon zelner,jon zelner,2061291171
2542,jon zibbell,jon zibbell,1754085766
2543,jonah berger,jonah berger,799240885
2544,jonas schmidt chanasit,jonas schmidt chanasit,880013593
2545,jonathan abraham,jonathan abraham,499719367
2546,jonathan abramowitz,jonathan abramowitz,1960816576
2547,jonathan ball,jonathan ball,614371915
2548,jonathan bell,jonathan bell,475023817
2549,jonathan braun,jonathan braun,3112407119
2550,jonathan eisen,jonathan eisen,2243925950
2551,jonathan epstein,jonathan epstein,2290990738
2552,jonathan ernst,jonathan ernst,692955253
2553,jonathan ernstreuters,jonathan ernst,692955253
2554,jonathan evans,jonathan evans,2028826041
2555,jonathan fielding,jonathan fielding,1773636903
2556,jonathan finnoff,jonathan finnoff,3061143471
2557,jonathan fulkerson,jonathan fulkerson,1100511880
2558,jonathan giftos,jonathan giftos,835261034
2559,jonathan hafetz,jonathan hafetz,2834063
2560,jonathan haidt,jonathan haidt,4003734382
2561,jonathan karl,jonathan karl,3858524798
2562,jonathan manwaring,jonathan manwaring,2279581236
2563,jonathan moreno,jonathan moreno,565851413
